ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000031538	18791	Plat	plasminogen activator, tissue	1814.03997082495	1.41868994704565	0.0724560478664998	19.573542467106	2.59967674492735e-85	1.81466721355732e-82
ENSMUSG00000003526	19125	Prodh	proline dehydrogenase	939.764987766729	-2.34301705852803	0.119879996492134	-19.5147039332648	8.23447535864995e-85	5.54975244430391e-82
ENSMUSG00000031785	14766	Adgrg1	adhesion G protein-coupled receptor G1	314.396153864255	2.35647690947329	0.120529680494636	19.371613198071	1.33992864369213e-83	8.72963511365421e-81
ENSMUSG00000054013	104885	Tmem179	transmembrane protein 179	713.474462077923	-1.99071959192513	0.102794908218702	-19.3376166670708	2.59180198538941e-83	1.6340893485302e-80
ENSMUSG00000002997	19088	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta	7669.76794525389	-1.20413392647963	0.0628256555494313	-19.1657506932605	7.15175294302773e-82	4.36815660223366e-79
ENSMUSG00000031349	18194	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	1648.13861247965	-1.86552595899411	0.0976170671002792	-19.1002196005679	2.5142747631184e-81	1.48913637106512e-78
ENSMUSG00000089671	102638434	Gm16537	predicted gene 16537	2665.92948527334	-1.70463607038878	0.0894958937613561	-19.0420597168799	7.64607732600801e-81	4.39537003931843e-78
ENSMUSG00000005413	15368	Hmox1	heme oxygenase 1	24916.926081776	1.63251700707637	0.0860744353315395	18.9681916046295	3.12472391811164e-80	1.74493511369977e-77
ENSMUSG00000025083	226250	Afap1l2	actin filament associated protein 1-like 2	394.911408163507	2.20231029257209	0.11691349102318	18.7339046964565	2.61977655113175e-78	1.42232035255195e-75
ENSMUSG00000051043	70355	Gprc5c	G protein-coupled receptor, family C, group 5, member C	604.441336901835	1.73745150372366	0.0930719459478582	18.6306063671718	1.81456853013454e-77	9.58533565445392e-75
ENSMUSG00000057315	231532	Arhgap24	Rho GTPase activating protein 24	818.191739206741	-1.7283128766964	0.0930584011652156	-18.5539541064405	7.57677250021978e-77	3.89705311886304e-74
ENSMUSG00000027111	16403	Itga6	integrin alpha 6	2185.15030608027	-1.37600434615219	0.0743176107330633	-18.511160979813	1.67843889278464e-76	8.41156106653225e-74
ENSMUSG00000031924	66427	Cyb5b	cytochrome b5 type B	9672.85496476169	-1.14129953518361	0.0620914895388362	-18.3801851969334	1.89321231849257e-75	9.25070869123434e-73
ENSMUSG00000023019	14555	Gpd1	glycerol-3-phosphate dehydrogenase 1 (soluble)	12521.4603447705	-1.72327283081911	0.0938258966567655	-18.3651593159912	2.49715897307411e-75	1.19041395435935e-72
ENSMUSG00000028128	14066	F3	coagulation factor III	2580.10139634973	1.90678333186575	0.103921295736776	18.3461745290339	3.54188943914416e-75	1.64824354971601e-72
ENSMUSG00000020044	21859	Timp3	tissue inhibitor of metalloproteinase 3	2182.92512834384	2.36140222952999	0.12934870279512	18.24849502483	2.12688158715317e-74	9.66741874904853e-72
ENSMUSG00000026107	109019	Nabp1	nucleic acid binding protein 1	14639.3522473391	-1.86077531184359	0.102171513092795	-18.2094436814799	4.34337705867494e-74	1.9293478320864e-71
ENSMUSG00000048489	213393	Depp1	DEPP1 autophagy regulator	1335.34476837191	2.25363730455321	0.123858791130671	18.1832299683227	7.00817801218501e-74	3.04388531662569e-71
ENSMUSG00000006221	29818	Hspb7	heat shock protein family, member 7 (cardiovascular)	1059.05145701449	-1.84739784057533	0.101650437980577	-18.1598188481058	1.0737842136589e-73	4.56241575129635e-71
ENSMUSG00000030560	13032	Ctsc	cathepsin C	1907.67420274437	-1.47391849184671	0.0824849847291031	-17.8638818707195	2.25403545688677e-71	9.37343042656425e-69
ENSMUSG00000000168	235339	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	12075.2853272568	-0.957781527814092	0.0542599524398855	-17.6514701715374	9.91414296702377e-70	4.03691508938499e-67
ENSMUSG00000049303	171180	Syt12	synaptotagmin XII	377.214518079142	-1.79478522430915	0.101817538932595	-17.5846406491355	3.23022774546882e-69	1.28846533235078e-66
ENSMUSG00000020009	15979	Ifngr1	interferon gamma receptor 1	6834.53201537629	-0.914037921216215	0.0523183350556871	-17.4700960348186	2.42086892854255e-68	9.46317664167282e-66
ENSMUSG00000022351	20775	Sqle	squalene epoxidase	1517.30386082449	-1.33588563253062	0.0766815136814405	-17.4160736220483	6.23090199218395e-68	2.38790155759285e-65
ENSMUSG00000053279	11668	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	1357.00483487113	-1.6376317367282	0.0940742314776453	-17.3997114330619	8.29195823401514e-68	3.11666007084281e-65
ENSMUSG00000053279	320092	E030003E18Rik	RIKEN cDNA E030003E18 gene	1357.00483487113	-1.6376317367282	0.0940742314776453	-17.3997114330619	8.29195823401514e-68	3.11666007084281e-65
ENSMUSG00000031400	14381	G6pdx	glucose-6-phosphate dehydrogenase X-linked	11682.5252870202	-0.907733363022917	0.0522031037045662	-17.3880919651232	1.01559294352387e-67	3.74523850588189e-65
ENSMUSG00000029641	68895	Rasl11a	RAS-like, family 11, member A	443.050876107068	2.09055810031744	0.120165904432431	17.3254335688157	3.02407722776789e-67	1.09454795216154e-64
ENSMUSG00000032786	11655	Alas1	aminolevulinic acid synthase 1	9492.29815060184	-1.18696135727098	0.0685196952323107	-17.3219742309634	3.2114833073096e-67	1.14124438620666e-64
ENSMUSG00000035914	102657	Cd276	CD276 antigen	582.422520578904	1.696026585633	0.0978640859281531	17.2998729604313	4.71427277362094e-67	1.64536538143609e-64
ENSMUSG00000023832	110460	Acat2	acetyl-Coenzyme A acetyltransferase 2	1629.23963462553	-1.64802314387336	0.0952227881492996	-17.2986234360547	4.81763071773415e-67	1.65194021715989e-64
ENSMUSG00000059602	27204	Syn3	synapsin III	931.553210720638	2.37158366940602	0.136998543835346	17.2815461479039	6.47877343492774e-67	2.18323494458039e-64
ENSMUSG00000027605	60525	Acss2	acyl-CoA synthetase short-chain family member 2	8283.9575641253	-1.82773784895296	0.106202128983307	-17.2067622938806	2.36277909551359e-66	7.82720634268019e-64
ENSMUSG00000038400	65112	Pmepa1	prostate transmembrane protein, androgen induced 1	1839.73327736605	1.76739675693029	0.10336876549043	17.0906074723883	1.74348148288226e-65	5.67939093048897e-63
ENSMUSG00000057137	68487	Tmem140	transmembrane protein 140	6032.9357222429	1.21421765708411	0.0711986977937859	17.0557564853582	3.16745589946142e-65	1.01488402549137e-62
ENSMUSG00000058454	13360	Dhcr7	7-dehydrocholesterol reductase	965.047264775209	-1.60930207984525	0.0943287816912505	-17.0479509102652	3.62003210371659e-65	1.14118592688937e-62
ENSMUSG00000074398	100038464	Gm15441	predicted gene 15441	9375.18541515772	1.22412081306512	0.07275379809388	16.8264816408935	1.56107093541905e-63	4.84303673535958e-61
ENSMUSG00000046275	237858	Trarg1	trafficking regulator of GLUT4 (SLC2A4) 1	8315.80119055784	1.02971845908772	0.0612500275143905	16.8118680262198	1.99775460476646e-63	6.10095527346256e-61
ENSMUSG00000041653	116939	Pnpla3	patatin-like phospholipase domain containing 3	1999.63329117755	-2.33205098491597	0.13855365763076	-16.8097006835964	2.07214978275065e-63	6.23079500059407e-61
ENSMUSG00000042010	100705	Acacb	acetyl-Coenzyme A carboxylase beta	4885.37799722416	-2.09061026112345	0.126290550041705	-16.5486605607043	1.63704404048674e-61	4.84788269262323e-59
ENSMUSG00000090958	434215	Lrrc32	leucine rich repeat containing 32	2955.4151842952	1.50915361603989	0.0913172694319833	16.5247604092452	2.43405108670806e-61	7.10052664025507e-59
ENSMUSG00000032243	319480	Itga11	integrin alpha 11	1449.00680343688	1.92036133444167	0.116263349726458	16.5099468265336	3.11157353975576e-61	8.94348600507741e-59
ENSMUSG00000010914	27402	Pdhx	pyruvate dehydrogenase complex, component X	2148.08208932453	-1.14012333209605	0.0691158768012539	-16.493315240086	4.09832136947552e-61	1.16089407487535e-58
ENSMUSG00000029772	74340	Ahcyl2	S-adenosylhomocysteine hydrolase-like 2	3765.41333702173	-1.07207549240263	0.0651844994031072	-16.4456894027637	9.00537956251097e-61	2.51443062213253e-58
ENSMUSG00000027952	68603	Pmvk	phosphomevalonate kinase	1983.48186216583	-1.67040264812171	0.101959620772253	-16.3768931208236	2.79668364858847e-60	7.69875801572699e-58
ENSMUSG00000032018	235293	Sc5d	sterol-C5-desaturase	4478.49234020046	-1.47789261202179	0.0904630298688879	-16.3344512270125	5.61350832182226e-60	1.52383361319467e-57
ENSMUSG00000044167	56458	Foxo1	forkhead box O1	1381.23174382747	-1.17152970679067	0.0719470729047768	-16.2791288943816	1.38831115557202e-59	3.71706048433631e-57
ENSMUSG00000026921	353156	Egfl7	EGF-like domain 7	415.79205534867	-1.80434845835679	0.111109164188626	-16.2057108124657	4.59542774148451e-59	1.21375182712587e-56
ENSMUSG00000026858	108958	Miga2	mitoguardin 2	2545.9526638172	-1.38881195562054	0.0859148384124528	-16.1619682547241	9.35271780272877e-59	2.43731825939112e-56
ENSMUSG00000008035	68041	Mid1ip1	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))	1118.49695310546	-1.49391933507935	0.0924490734993078	-16.1514398146249	1.10941574224618e-58	2.85309614239494e-56
ENSMUSG00000029195	83379	Klb	klotho beta	839.434771341778	-1.31751445691422	0.0817632169497981	-16.1069123357617	2.28134440139417e-58	5.79076315912324e-56
ENSMUSG00000028420	52076	Tmem38b	transmembrane protein 38B	2327.57702211112	-1.0097116517272	0.0628980854797224	-16.0509844593199	5.62644772664383e-58	1.40985795919556e-55
ENSMUSG00000031906	58994	Smpd3	sphingomyelin phosphodiesterase 3, neutral	293.922444686339	-2.0856583378574	0.12954645120812	-16.0329682324856	7.52031990776641e-58	1.83730815746618e-55
ENSMUSG00000049313	20660	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	940.921692963312	-2.30651261878645	0.143630119718197	-16.0329975843007	7.51676804323296e-58	1.83730815746618e-55
ENSMUSG00000026922	67512	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	15953.178771233	-1.93914449677326	0.12113920750635	-16.0045464849567	1.1877554800026e-57	2.86600998230256e-55
ENSMUSG00000028111	13038	Ctsk	cathepsin K	2475.4067230666	1.49946080228899	0.0939791702993942	15.9534594630565	2.69542966004735e-57	6.4246552080031e-55
ENSMUSG00000025271	18639	Pfkfb1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	815.929003184248	-1.54489025628517	0.0967984071169874	-15.9452125502245	3.07591828435329e-57	7.24323167080544e-55
ENSMUSG00000026819	227731	Slc25a25	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25	1357.95456687004	-1.29018248714449	0.0809989727966952	-15.9258097584751	4.19546871811868e-57	9.76195667805113e-55
ENSMUSG00000086529	74945	Acss2os	acyl-CoA synthetase short-chain family member 2, opposite strand	444.321339474733	-1.81864630549178	0.1141305196046	-15.9029257881904	6.04732359061599e-57	1.39052870092458e-54
ENSMUSG00000017737	17395	Mmp9	matrix metallopeptidase 9	4234.69092269812	1.55916857348393	0.0980843174487065	15.8943025811194	6.93964772356515e-57	1.57715598554745e-54
ENSMUSG00000026626	226849	Ppp2r5a	protein phosphatase 2, regulatory subunit B', alpha	8514.07813094828	-1.33389429659266	0.0844949167766316	-15.7859105999899	3.88994832487918e-56	8.73897011606477e-54
ENSMUSG00000047446	11861	Arl4a	ADP-ribosylation factor-like 4A	4373.36945512048	-1.53693312754613	0.0973638953915653	-15.7844144281514	3.98328647698313e-56	8.84696979461765e-54
ENSMUSG00000017969	19223	Ptgis	prostaglandin I2 (prostacyclin) synthase	1179.89715124591	1.28171074704001	0.0813433260134242	15.7530583644653	6.54384912628404e-56	1.43707338396878e-53
ENSMUSG00000021033	14874	Gstz1	glutathione transferase zeta 1 (maleylacetoacetate isomerase)	3699.86507720893	-1.24024592974997	0.0800357347298414	-15.4943624758255	3.7869854463801e-54	8.22407006105546e-52
ENSMUSG00000020593	14245	Lpin1	lipin 1	10714.4401607097	-1.45357079385961	0.0939369360808772	-15.4718994568617	5.36988835473403e-54	1.15334580102502e-51
ENSMUSG00000047205	75219	Dusp18	dual specificity phosphatase 18	514.289369399458	-1.37433836422542	0.0893145715652756	-15.3710403206897	2.56024888915333e-53	5.43913744983717e-51
ENSMUSG00000024501	22240	Dpysl3	dihydropyrimidinase-like 3	287.560265912009	2.05706995813529	0.133516098923886	15.3082909097313	6.73094852944594e-53	1.41458482804324e-50
ENSMUSG00000030088	107747	Aldh1l1	aldehyde dehydrogenase 1 family, member L1	7774.65704545201	-1.36584304598915	0.0894341136293366	-15.2699828303432	1.21204987003139e-52	2.52016113933655e-50
ENSMUSG00000033105	16987	Lss	lanosterol synthase	3669.45883619961	-1.49364138759285	0.0979130122943395	-15.2520172789396	1.59624282854341e-52	3.28405958777694e-50
ENSMUSG00000048546	57259	Tob2	transducer of ERBB2, 2	3004.72419195502	-1.2242545664585	0.080323168184697	-15.2395752668532	1.93121673339682e-52	3.93183656815009e-50
ENSMUSG00000030782	21804	Tgfb1i1	transforming growth factor beta 1 induced transcript 1	870.494617812436	1.57513321244682	0.103405204026333	15.2226108229783	2.50337960522209e-52	5.04418086433667e-50
ENSMUSG00000038217	380712	Tlcd2	TLC domain containing 2	1427.93268639871	-1.07146826244273	0.0704543319874025	-15.2049008896734	3.28126982233531e-52	6.54412435485139e-50
ENSMUSG00000062908	11364	Acadm	acyl-Coenzyme A dehydrogenase, medium chain	10998.19599466	-1.08308960648638	0.0714868472853329	-15.1505178223617	7.51719840272495e-52	1.4840771998107e-49
ENSMUSG00000026494	269152	Kif26b	kinesin family member 26B	379.564516966807	1.99511046612847	0.131553436845648	15.1082329867598	1.42921101725952e-51	2.79339293323373e-49
ENSMUSG00000031740	17390	Mmp2	matrix metallopeptidase 2	4688.08624731535	0.977012652311449	0.0647786471913082	15.0819718971596	2.12816723877534e-51	4.11831967147168e-49
ENSMUSG00000020963	22095	Tshr	thyroid stimulating hormone receptor	964.456350916439	-1.32015054820611	0.0877716922449026	-15.0332583834995	4.44587951417148e-51	8.51908971612564e-49
ENSMUSG00000025934	14859	Gsta3	glutathione S-transferase, alpha 3	742.427372567472	-1.35385361879591	0.0904197476100408	-14.9619963754777	1.30064966990246e-50	2.46807745614016e-48
ENSMUSG00000025203	20250	Scd2	stearoyl-Coenzyme A desaturase 2	55498.6895781692	-1.69897822408709	0.113725157850073	-14.9363217621953	1.91244052609453e-50	3.59410096947285e-48
ENSMUSG00000030317	110595	Timp4	tissue inhibitor of metalloproteinase 4	122.976560628744	-2.47063763283333	0.163037322533163	-14.9305788481706	2.08448725271363e-50	3.88012412897981e-48
ENSMUSG00000021701	20620	Plk2	polo like kinase 2	2031.89828787017	1.29891784575291	0.0870646934608268	14.9219572518731	2.3721191226476e-50	4.37387436341013e-48
ENSMUSG00000032540	67469	Abhd5	abhydrolase domain containing 5	10107.8950251904	-0.948417290321975	0.0642512545178549	-14.7606468414956	2.62748661584383e-49	4.79946036510913e-47
ENSMUSG00000038754	12686	Elovl3	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3	503.583833451616	-2.16514498422347	0.146991554363429	-14.6798509538844	8.67809944266504e-49	1.57049494080452e-46
ENSMUSG00000026670	107652	Uap1	UDP-N-acetylglucosamine pyrophosphorylase 1	9826.79358812815	1.06943713255555	0.0729165623691011	14.6667135121362	1.05324307279799e-48	1.88859044567309e-46
ENSMUSG00000032010	53376	Usp2	ubiquitin specific peptidase 2	459.645553172376	-1.54821741254137	0.105633370649642	-14.6364698722133	1.64384317346728e-48	2.92081043867436e-46
ENSMUSG00000064105	94219	Cnnm2	cyclin M2	1204.71636130463	-1.21906881171378	0.0833530222935498	-14.6205297813743	2.07777211470586e-48	3.65856360197532e-46
ENSMUSG00000056313	69068	Tcim	transcriptional and immune response regulator	185.19317661559	-1.90418343921009	0.129660152016668	-14.5913163447745	3.18982868539414e-48	5.56653586214539e-46
ENSMUSG00000000901	17385	Mmp11	matrix metallopeptidase 11	15066.0350677635	1.94253455741958	0.133217933318315	14.5869140730353	3.40243530255385e-48	5.88500867154114e-46
ENSMUSG00000047822	624219	Angptl8	angiopoietin-like 8	316.966819691236	-2.09310284945159	0.1430502724909	-14.5750950766372	4.045590021947e-48	6.93605762973282e-46
ENSMUSG00000093930	208715	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	6144.99975962379	-1.2232298918793	0.0843178559660403	-14.5062941923338	1.10532879569192e-47	1.86238373377573e-45
ENSMUSG00000035783	11475	Acta2	actin, alpha 2, smooth muscle, aorta	5517.76812076652	1.87410503322308	0.129518749001953	14.4756014218459	1.72807580023626e-47	2.88677277911263e-45
ENSMUSG00000031594	234199	Fgl1	fibrinogen-like protein 1	454.367038054888	1.48195491885719	0.102189394455693	14.4731831786275	1.78993024292371e-47	2.96476157609694e-45
ENSMUSG00000009394	20965	Syn2	synapsin II	367.458042354787	-2.41988499500171	0.166442118144453	-14.4615678012835	2.1191520800729e-47	3.48057373151469e-45
ENSMUSG00000030087	66277	Klf15	Kruppel-like factor 15	1190.23121912074	-1.63082785683498	0.113238665056643	-14.3922850825592	5.78524081297288e-47	9.42271097412958e-45
ENSMUSG00000039109	74145	F13a1	coagulation factor XIII, A1 subunit	607.560931480876	-1.64045955082836	0.114039398331301	-14.3685180297716	8.15577999982075e-47	1.31739438096278e-44
ENSMUSG00000053965	242202	Pde5a	phosphodiesterase 5A, cGMP-specific	810.005827650992	1.30614332634929	0.0909106534775647	14.3605014102147	9.15622970978319e-47	1.46687303014518e-44
ENSMUSG00000046806	78412	Cyren	cell cycle regulator of NHEJ	5123.73738809927	1.12388398111192	0.0786661789437658	14.2887862393429	2.5705052045774e-46	4.05165517931171e-44
ENSMUSG00000033174	23945	Mgll	monoglyceride lipase	8845.04923477717	-1.06613381251474	0.0746791149015371	-14.275771330542	3.09840527794877e-46	4.84466649260069e-44
ENSMUSG00000020473	11568	Aebp1	AE binding protein 1	15912.3057923914	1.02806443950116	0.0720435337422653	14.2699938234113	3.36608430903359e-46	5.2214379222271e-44
ENSMUSG00000030711	20887	Sult1a1	sulfotransferase family 1A, phenol-preferring, member 1	1730.7577135962	-1.16052869727621	0.0813390321947245	-14.2649615059374	3.61791520272594e-46	5.56788603443138e-44
ENSMUSG00000020456	18293	Ogdh	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	8920.9687555413	-0.923147187108393	0.0647585185598766	-14.2548628010921	4.18123217345691e-46	6.38454553361056e-44
ENSMUSG00000018398	20362	Septin8	septin 8	9746.61965844261	0.78348448970295	0.0550547156804474	14.2307548045417	5.90410528350726e-46	8.94540602838367e-44
ENSMUSG00000032085	21345	Tagln	transgelin	4610.94516437864	1.80265039913795	0.12683668287725	14.2179976155207	7.08513676271452e-46	1.06522306174812e-43
ENSMUSG00000033361	208748	Prrg3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	2022.6404454938	-1.42112576725547	0.0999253426986046	-14.2169449175956	7.19250280217296e-46	1.0731104371639e-43
ENSMUSG00000041794	245049	Myrip	myosin VIIA and Rab interacting protein	375.646550175174	-1.82738591535028	0.12849903193774	-14.1868480127693	1.10515538595544e-45	1.63638348624993e-43
ENSMUSG00000024030	11307	Abcg1	ATP binding cassette subfamily G member 1	6079.54424145055	1.01061761237033	0.0713567019946739	14.1634388774837	1.54256894922378e-45	2.26688045959239e-43
ENSMUSG00000027408	56264	Cpxm1	carboxypeptidase X 1 (M14 family)	413.753253292685	1.85089960627034	0.130550401193143	14.1414430399277	2.10914579798681e-45	3.07636228519792e-43
ENSMUSG00000048787	233805	Dcun1d3	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	1915.59889854044	-1.3516273976973	0.0955969169427059	-14.1352797396307	2.30217348116893e-45	3.33303560662568e-43
ENSMUSG00000045954	20324	Cavin2	caveolae associated 2	7291.80738914063	-1.33939609412265	0.0951067585608728	-14.0826170966993	4.85769556893424e-45	6.9811514628544e-43
ENSMUSG00000089781	102631993	Gm15756	predicted gene 15756	513.836720190933	-1.37455584807774	0.0977828945981579	-14.0415829375245	8.67529983677692e-45	1.23765500226135e-42
ENSMUSG00000018740	71998	Slc25a35	solute carrier family 25, member 35	453.877117315648	-1.57113748201135	0.112080370551905	-13.9962366045524	1.64345953573538e-44	2.32763888593826e-42
ENSMUSG00000020532	107476	Acaca	acetyl-Coenzyme A carboxylase alpha	8789.09271578276	-1.36189391204746	0.0975483931054227	-13.9583416777617	2.79870259681131e-44	3.93529800393361e-42
ENSMUSG00000022797	22042	Tfrc	transferrin receptor	2753.59480399601	-1.59429569323465	0.114259504168252	-13.9491642616387	3.18313468976918e-44	4.44388339368134e-42
ENSMUSG00000042041	69861	2010003K11Rik	RIKEN cDNA 2010003K11 gene	159.423536921302	-2.4456757944623	0.173652151977175	-13.9305853365134	4.12957198381571e-44	5.72428967543816e-42
ENSMUSG00000018566	20528	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4	3968.80178754926	-1.58828397646271	0.114060825002625	-13.9224016393604	4.63078174286474e-44	6.37384712424587e-42
ENSMUSG00000018983	242705	E2f2	E2F transcription factor 2	142.669345386065	-2.17363837409819	0.154746179187584	-13.9110579980269	5.42706780391647e-44	7.41762519073758e-42
ENSMUSG00000020911	16669	Krt19	keratin 19	489.178752088165	2.07762155118685	0.149163506992606	13.8884905216037	7.43864727887663e-44	1.00964139628919e-41
ENSMUSG00000002265	18616	Peg3	paternally expressed 3	1646.58314609862	1.46690192104721	0.105832636200484	13.8603724044536	1.10101545734419e-43	1.48409290439946e-41
ENSMUSG00000005268	19116	Prlr	prolactin receptor	606.386185064164	-1.61677184364961	0.116802306342084	-13.8272926399352	1.74464099935136e-43	2.33554851591248e-41
ENSMUSG00000029575	77697	Mmab	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)	1751.19881981405	-0.990174289416181	0.0717971452755191	-13.788639060869	2.98335005785299e-43	3.96663788304332e-41
ENSMUSG00000041650	110821	Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide	4168.79717186882	-0.896568796794708	0.0650832496599324	-13.7751114295908	3.59827460858431e-43	4.75191062329597e-41
ENSMUSG00000004789	78920	Dlst	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	11067.0386808093	-0.64531514960555	0.0469092641220431	-13.7565715698906	4.65063688118668e-43	6.10044951965059e-41
ENSMUSG00000039270	230316	Megf9	multiple EGF-like-domains 9	1352.99403833411	-1.4788292412472	0.107509863429396	-13.7502065117132	5.07843592685979e-43	6.61720201269831e-41
