ID	Description	GeneRatio	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
mmu04974	Protein digestion and absorption	0.0695970695970696	5.05328795073343e-10	1.17741609252089e-07	Col5a1	12831	0.60290438991613
mmu04974	Protein digestion and absorption	0.0695970695970696	5.05328795073343e-10	1.17741609252089e-07	Atp1b2	11932	-0.677414422341691
mmu04974	Protein digestion and absorption	0.0695970695970696	5.05328795073343e-10	1.17741609252089e-07	Slc7a8	50934	-0.707855869299114
mmu04974	Protein digestion and absorption	0.0695970695970696	5.05328795073343e-10	1.17741609252089e-07	Slc8a1	20541	-0.831193510053332
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Comp	12845	1.41999679302459
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Thbs1	21825	1.09017101514968
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Thbs4	21828	1.0619384608287
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Thbs2	21826	0.818161366829898
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Itga9	104099	0.816748129715258
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Col1a1	12842	0.801825397685827
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Col1a2	12843	0.782892840385279
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Col6a2	12834	0.693137387052045
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Fn1	14268	0.679029736331868
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Chad	12643	0.676085507454331
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Itga5	16402	0.675474393097218
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Itga11	319480	0.674068116089565
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Col6a3	12835	0.644375141152673
mmu04512	ECM-receptor interaction	0.0512820512820513	3.7553949586097e-07	4.3750351267803e-05	Lama2	16773	0.625357945124318
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Cacna2d3	12294	1.23952422360004
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Actc1	11464	1.23775360273695
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Atp1b4	67821	1.10523753146093
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Myh7	140781	0.832840655722877
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Myh6	17888	0.621628057568325
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	COX3	17710	-0.626569640940178
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	COX1	17708	-0.666021637054026
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	CYTB	17711	-0.67518576476105
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Atp1b2	11932	-0.677414422341691
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Slc8a1	20541	-0.831193510053332
mmu04260	Cardiac muscle contraction	0.0402930402930403	6.31515495634269e-05	0.00490477034942615	Tpm1	22003	-0.863503895986953
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Cacna2d3	12294	1.23952422360004
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Actc1	11464	1.23775360273695
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Myh7	140781	0.832840655722877
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Itga9	104099	0.816748129715258
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Itga5	16402	0.675474393097218
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Itga11	319480	0.674068116089565
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Lama2	16773	0.625357945124318
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Myh6	17888	0.621628057568325
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Slc8a1	20541	-0.831193510053332
mmu05410	Hypertrophic cardiomyopathy	0.0366300366300366	0.000435747769539409	0.0253823075756706	Tpm1	22003	-0.863503895986953
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Cacna2d3	12294	1.23952422360004
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Actc1	11464	1.23775360273695
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Myh7	140781	0.832840655722877
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Itga9	104099	0.816748129715258
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Itga5	16402	0.675474393097218
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Itga11	319480	0.674068116089565
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Lama2	16773	0.625357945124318
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Myh6	17888	0.621628057568325
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Slc8a1	20541	-0.831193510053332
mmu05414	Dilated cardiomyopathy	0.0366300366300366	0.000565706832370447	0.0263619383884628	Tpm1	22003	-0.863503895986953
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Gamt	14431	0.902454182261302
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Ckb	12709	0.588424919470414
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Maob	109731	-0.629698409056541
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Nos1	18125	-0.684907547794127
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Amd1	11702	-0.73666495275684
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Aldh18a1	56454	-1.11461753704627
mmu00330	Arginine and proline metabolism	0.0256410256410256	0.00119227075975861	0.0396855838605365	Smox	228608	-1.12661426065406
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Trpm6	225997	1.25879726789905
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Atp1b4	67821	1.10523753146093
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Cybrd1	73649	1.09326568140033
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Trf	22041	1.01015750877129
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Atp1b2	11932	-0.677414422341691
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Slc8a1	20541	-0.831193510053332
mmu04978	Mineral absorption	0.0256410256410256	0.00119227075975861	0.0396855838605365	Slc40a1	53945	-1.54286055538829
mmu00650	Butanoate metabolism	0.0183150183150183	0.00141639589803117	0.0412525305301577	Acsm5	272428	1.59455449360205
mmu00650	Butanoate metabolism	0.0183150183150183	0.00141639589803117	0.0412525305301577	Aacs	78894	1.00882063994688
mmu00650	Butanoate metabolism	0.0183150183150183	0.00141639589803117	0.0412525305301577	Abat	268860	0.66410108676966
mmu00650	Butanoate metabolism	0.0183150183150183	0.00141639589803117	0.0412525305301577	Bdh1	71911	-0.59025859348336
mmu00650	Butanoate metabolism	0.0183150183150183	0.00141639589803117	0.0412525305301577	Oxct1	67041	-0.613881936827258
