ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000030747	67800	Dgat2	diacylglycerol O-acyltransferase 2	10578.835181439	-3.16045975699595	0.105717029240431	-29.8849169385934	3.09035567648471e-196	3.94895949526804e-193
ENSMUSG00000025190	14718	Got1	glutamic-oxaloacetic transaminase 1, soluble	1505.78987176935	1.79623896821445	0.0636207506268775	28.2105232733352	4.34419533623613e-175	5.25899141730354e-172
ENSMUSG00000020653	194655	Klf11	Kruppel-like factor 11	701.47224798379	2.6232848192275	0.0942381362594832	27.7314108217558	2.92020672002106e-169	3.35838373836022e-166
ENSMUSG00000034765	240672	Dusp5	dual specificity phosphatase 5	399.192749732882	3.74195442554322	0.132751175963511	27.6890151259067	9.4685348169874e-169	1.03707509202632e-165
ENSMUSG00000028680	12795	Plk3	polo like kinase 3	720.6328136666	2.77219822935451	0.0997877469836826	27.6808775057756	1.1864573318889e-168	1.24044114048984e-165
ENSMUSG00000024014	18712	Pim1	proviral integration site 1	2536.54696819379	2.77646425290835	0.100877321043791	27.4960433395188	1.95770712672904e-166	1.9577922444302e-163
ENSMUSG00000021699	238871	Pde4d	phosphodiesterase 4D, cAMP specific	808.523121100149	2.58966541422859	0.0942347913910117	27.4028483239283	2.53635141077291e-165	2.33354475196751e-162
ENSMUSG00000042451	53311	Mybph	myosin binding protein H	837.104151835255	-3.04942285319199	0.11097867803148	-27.3150349528346	2.81179637429091e-164	2.48746647711789e-161
ENSMUSG00000010095	17254	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	5757.03548885172	2.15608532228847	0.0791119918098855	27.2455841600793	1.87463995510418e-163	1.59698494842041e-160
ENSMUSG00000038508	23886	Gdf15	growth differentiation factor 15	1193.08054614418	4.1029147087104	0.149659165634328	27.2415906920818	2.09040787614114e-163	1.7171954128258e-160
ENSMUSG00000076431	20677	Sox4	SRY (sex determining region Y)-box 4	2789.40340449477	2.44724659435851	0.0902341792115458	27.1029730940156	9.08312483800911e-162	7.20417084134647e-159
ENSMUSG00000043421	69573	Hilpda	hypoxia inducible lipid droplet associated	1663.19620311197	2.47197381460157	0.0912363007621745	27.0624077030679	2.72903178210034e-161	2.09234866733633e-158
ENSMUSG00000025007	56454	Aldh18a1	aldehyde dehydrogenase 18 family, member A1	1808.22417098265	1.89424182135713	0.0702282956209874	26.9543387406782	5.07394736112802e-160	3.76470526623566e-157
ENSMUSG00000023905	27279	Tnfrsf12a	tumor necrosis factor receptor superfamily, member 12a	2205.40678475973	1.98921569041544	0.0743290666339475	26.7456092265625	1.38888097664653e-157	9.98301604495216e-155
ENSMUSG00000025271	18639	Pfkfb1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	815.929003184248	-2.84451191799544	0.106691891254198	-26.5424084146352	3.14249672722228e-155	2.19032021887393e-152
ENSMUSG00000040435	17872	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A	1912.3892392118	2.23206185838788	0.0840742660167866	26.5261009922602	4.84688274526587e-155	3.27891617717236e-152
ENSMUSG00000038393	56338	Txnip	thioredoxin interacting protein	46421.2746496838	1.56659252979138	0.0596936221953627	26.2438968326093	8.39135620088449e-152	5.51455954218698e-149
ENSMUSG00000015837	18412	Sqstm1	sequestosome 1	25353.1874224124	1.65163596741237	0.0633162196569135	26.0845167942281	5.46387438455614e-150	3.49096040886599e-147
ENSMUSG00000031722	15439	Hp	haptoglobin	203408.072787452	-1.96870782359139	0.0759133424343406	-25.9342474503802	2.73781812079353e-148	1.70196093503708e-145
ENSMUSG00000007480	17203	Mc5r	melanocortin 5 receptor	545.155495152153	-3.27050251755844	0.125646270492096	-25.8254564902686	4.59175078807801e-147	2.7793384178048e-144
ENSMUSG00000057137	68487	Tmem140	transmembrane protein 140	6032.9357222429	1.81458862835712	0.0710225479475288	25.546917147394	5.94131874461484e-144	3.50400698576631e-141
ENSMUSG00000028494	11520	Plin2	perilipin 2	41923.785831071	1.40703854908798	0.0552448142671173	25.4683836514705	4.41770538158457e-143	2.54029103704566e-140
ENSMUSG00000028128	14066	F3	coagulation factor III	2580.10139634973	2.61120001124001	0.103645321627871	25.1743331605624	7.65378224642938e-140	4.29377184024688e-137
ENSMUSG00000032802	76650	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	4968.00839699539	1.40605565869625	0.0559001779873625	25.149248954024	1.44018589602413e-139	7.88707518915499e-137
ENSMUSG00000091971	193740	Hspa1a	heat shock protein 1A	555.931135077682	2.56267837472693	0.102117335591283	24.98917735338	8.01585319950237e-138	4.28773580097102e-135
ENSMUSG00000029570	16848	Lfng	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	550.753344501845	-3.90524260106345	0.153378436953388	-24.946999722771	2.30162371867977e-137	1.20317379893985e-134
ENSMUSG00000032135	84004	Mcam	melanoma cell adhesion molecule	3084.94844969792	-1.72991026874934	0.0696442069848034	-24.8359638748364	3.66681358959275e-136	1.87423065276051e-133
ENSMUSG00000040010	20539	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	1603.23699970053	1.94363466753648	0.0799631302825617	24.2856435028896	2.78001633710864e-130	1.39006860369208e-127
ENSMUSG00000026864	14828	Hspa5	heat shock protein 5	36217.3358766486	1.36617598796342	0.056779179896477	24.0605436695519	6.47485632794277e-128	3.16868447657472e-125
ENSMUSG00000040133	381413	Gpr176	G protein-coupled receptor 176	1285.38103373295	2.19477615017691	0.0913305336513746	24.0017388678882	2.66692585958491e-127	1.27795753533985e-124
ENSMUSG00000021701	20620	Plk2	polo like kinase 2	2031.89828787017	2.07434368021709	0.0864986269714274	23.967438184853	6.08021099636827e-127	2.85410067607075e-124
ENSMUSG00000024063	77889	Lbh	limb-bud and heart	1307.24524056301	2.19188507287896	0.0917617653637364	23.8590626203133	8.15460372306684e-126	3.75128080468521e-123
ENSMUSG00000024401	21926	Tnf	tumor necrosis factor	570.976290658487	-3.76234253609887	0.151616037326264	-23.8508804724839	9.91560070786934e-126	4.47193591924907e-123
ENSMUSG00000029167	19017	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	731.193278767446	1.98787315061018	0.0835752235208348	23.7364030594966	1.51826484884121e-124	6.58898297890503e-122
ENSMUSG00000033083	210789	Tbc1d4	TBC1 domain family, member 4	3250.68974722669	-2.03535195667233	0.0858707097265989	-23.6973235097394	3.84223574143205e-124	1.63657896830886e-121
ENSMUSG00000030161	57436	Gabarapl1	gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1	10155.7136814131	1.56688864723311	0.0661627844981455	23.6802814967537	5.75734350984751e-124	2.40772105581823e-121
ENSMUSG00000028195	16007	Ccn1	cellular communication network factor 1	4977.76347771606	2.10663589145601	0.0894197980998268	23.5527587424027	1.17624860735672e-122	4.83123111032356e-120
ENSMUSG00000063889	12916	Crem	cAMP responsive element modulator	808.66326695291	1.93052633686219	0.0819381124325744	23.5211606151228	2.47785127228233e-122	9.99878194978348e-120
ENSMUSG00000030878	12585	Cdr2	cerebellar degeneration-related 2	1470.03870576864	1.68507147231603	0.0715951635319003	23.5181564632403	2.65959979998351e-122	1.05471474136932e-119
ENSMUSG00000047407	21815	Tgif1	TGFB-induced factor homeobox 1	2104.79377160387	1.8985583313098	0.0807318910000558	23.5050270042808	3.6234498225645e-122	1.4125927011662e-119
ENSMUSG00000005360	20512	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	4218.29170023549	-2.09407103571931	0.0894929129974781	-23.3963912247873	4.65081912762562e-121	1.75366378286093e-118
ENSMUSG00000047963	52331	Stbd1	starch binding domain 1	510.074854769584	2.34618902774977	0.100006127014676	23.363389276079	1.00747443654683e-120	3.73756766371187e-118
ENSMUSG00000043122	319942	A530016L24Rik	RIKEN cDNA A530016L24 gene	2366.50953333425	-2.04506846550073	0.0876350163053491	-23.3239367558178	2.53475480164584e-120	9.25426907819935e-118
ENSMUSG00000032085	21345	Tagln	transgelin	4610.94516437864	2.95406626695755	0.126605834732488	23.3193460320299	2.8217471441763e-120	1.01410946973749e-117
ENSMUSG00000041417	18708	Pik3r1	phosphoinositide-3-kinase regulatory subunit 1	4717.32831711658	-2.47894341013935	0.106704886382995	-23.2202425087709	2.84377689962844e-119	1.00630326874391e-116
ENSMUSG00000042834	27528	Nrep	neuronal regeneration related protein	533.259308379519	-2.5380250539098	0.108988931480239	-23.1586391075358	1.18974992324989e-118	4.14627848252587e-116
ENSMUSG00000020532	107476	Acaca	acetyl-Coenzyme A carboxylase alpha	8789.09271578276	-2.26194666209197	0.09804542951913	-23.0666089108657	1.00218681441894e-117	3.44049237588806e-115
ENSMUSG00000024843	12660	Chka	choline kinase alpha	1210.85953536807	1.53172784053598	0.0664365341224648	23.0358823088753	2.03765344735971e-117	6.89236278569421e-115
ENSMUSG00000019066	19340	Rab3d	RAB3D, member RAS oncogene family	3037.58740899492	-1.62199086372314	0.0704168418489113	-23.0307267924511	2.29508630308157e-117	7.65062029814192e-115
ENSMUSG00000024395	225341	Lims2	LIM and senescent cell antigen like domains 2	406.20987582371	2.85983763190304	0.123282295290831	23.0177377049703	3.09688341090922e-117	1.01759164763318e-114
ENSMUSG00000026456	72017	Cyb5r1	cytochrome b5 reductase 1	2356.63065287732	1.63204077569167	0.0710617070295924	22.9567913378315	1.26041722213673e-116	4.08059832961171e-114
ENSMUSG00000037434	22782	Slc30a1	solute carrier family 30 (zinc transporter), member 1	461.657376350957	2.2623348926377	0.0981122339911303	22.9562111541736	1.27734915756725e-116	4.08059832961171e-114
ENSMUSG00000003032	16600	Klf4	Kruppel-like factor 4 (gut)	1755.37042917634	2.13442842636563	0.0929158202174168	22.9525360385352	1.39000374369068e-116	4.37965426145608e-114
ENSMUSG00000025153	14104	Fasn	fatty acid synthase	79567.5435470167	-3.16674730469171	0.138766875901325	-22.8063778168645	3.96341534578411e-115	1.23192589687e-112
ENSMUSG00000046312	329828	Myorg	myogenesis regulating glycosidase (putative)	1162.08163116601	-2.32799052938172	0.10214209916205	-22.7589334330968	1.17058615354827e-114	3.58995361570182e-112
ENSMUSG00000036390	13197	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	1138.44722363856	2.15514388815575	0.0949663586626721	22.6642664983613	1.0091509020748e-113	3.05414209192401e-111
ENSMUSG00000074398	100038464	Gm15441	predicted gene 15441	9375.18541515772	1.64592320351915	0.0726931924549167	22.6412430564208	1.70176527847115e-113	5.08341599611883e-111
ENSMUSG00000009633	14373	G0s2	G0/G1 switch gene 2	11846.9006757364	-2.1378370095493	0.0946036710110251	-22.598070668593	4.52723756459575e-113	1.3350127079906e-110
ENSMUSG00000024589	83814	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like	1487.12086038963	1.45761692365597	0.0648249852231521	22.473114255996	7.60660445808012e-112	2.21467733088989e-109
ENSMUSG00000020009	15979	Ifngr1	interferon gamma receptor 1	6834.53201537629	-1.17644315411938	0.0527229680744021	-22.3124389901106	2.79815154992009e-110	8.045035474964e-108
ENSMUSG00000001964	13726	Emd	emerin	1313.63677070185	1.55911911306619	0.0699049016647059	22.2879524636146	4.83609240684176e-110	1.37327112900947e-107
ENSMUSG00000035983	629820	Gm7008	predicted gene 7008	779.10126933983	3.38518839944789	0.151132790034383	22.2700388480439	7.21386778671787e-110	2.02348991417436e-107
ENSMUSG00000028420	52076	Tmem38b	transmembrane protein 38B	2327.57702211112	-1.42799281024526	0.0642504613245939	-22.2197186770883	2.21452805862214e-109	6.13691082847805e-107
ENSMUSG00000004266	15170	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	451.170578684747	-2.97980296416715	0.132135533353575	-22.1839594032152	4.90652098025916e-109	1.34351058413025e-106
ENSMUSG00000027611	19124	Procr	protein C receptor, endothelial	954.878360428008	2.26370095628614	0.101988628414416	22.1539667224878	9.55265595892882e-109	2.58494870248614e-106
ENSMUSG00000029575	77697	Mmab	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)	1751.19881981405	-1.62898145095944	0.0740121124878684	-22.0001865623566	2.86796511435118e-107	7.67047274362691e-105
ENSMUSG00000027333	228608	Smox	spermine oxidase	910.009183568959	2.53157121368763	0.11494403481828	21.9732367148574	5.19326190943742e-107	1.37299100205713e-104
ENSMUSG00000040105	74411	Plpp6	phospholipid phosphatase 6	1690.00842125847	-1.50131611055631	0.0685182448793383	-21.9034415362508	2.40881649435911e-106	6.29604411213112e-104
ENSMUSG00000092035	170676	Peg10	paternally expressed 10	1419.92258336086	2.26351700439695	0.103335561528399	21.8783875258261	4.17339775238044e-106	1.07856541238767e-103
ENSMUSG00000050910	237988	Cdr2l	cerebellar degeneration-related protein 2-like	1330.28982155829	1.90232951750823	0.0871255283537266	21.8146348657002	1.68509969838339e-105	4.30655312916848e-103
ENSMUSG00000031985	14712	Gnpat	glyceronephosphate O-acyltransferase	8813.14262293843	-1.27270774714329	0.0586420773670967	-21.7029775357148	1.92298755071647e-104	4.86050952242082e-102
ENSMUSG00000041653	116939	Pnpla3	patatin-like phospholipase domain containing 3	1999.63329117755	-3.04311027118377	0.140222482307742	-21.6670424792882	4.19873048925375e-104	1.04972826068832e-101
ENSMUSG00000010830	105785	Kdelr3	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	1282.76869182521	1.47212717086575	0.0681429834286877	21.5908150660294	2.19114411776551e-103	5.4191941777123e-101
ENSMUSG00000045414	68861	Dipk2a	divergent protein kinase domain 2A	1536.60977877778	1.55349994608128	0.0724531260630323	21.4294905658722	7.09521971369566e-102	1.7361398790927e-99
ENSMUSG00000090958	434215	Lrrc32	leucine rich repeat containing 32	2955.4151842952	1.95104458817241	0.0911835448430779	21.3894254044023	1.67610537865274e-101	4.05811576993596e-99
ENSMUSG00000056708	15939	Ier5	immediate early response 5	2299.33574436422	2.02984901718519	0.0949178783274747	21.372866078839	2.39001910410885e-101	5.7263363972508e-99
ENSMUSG00000046806	78412	Cyren	cell cycle regulator of NHEJ	5123.73738809927	1.67419940538729	0.0785003443596663	21.3255436665258	6.57848320812832e-101	1.55991435330061e-98
ENSMUSG00000097124	105242407	Gm38684	predicted gene, 38684	1081.54935350775	-2.12758235735953	0.100692552621303	-21.1042054461176	7.27674754288718e-99	1.707882349326e-96
ENSMUSG00000023832	110460	Acat2	acetyl-Coenzyme A acetyltransferase 2	1629.23963462553	-2.03772487293891	0.0966679249809121	-21.063756736477	1.71057343126135e-98	3.93448994924424e-96
ENSMUSG00000030268	12035	Bcat1	branched chain aminotransferase 1, cytosolic	1003.4026995971	1.961524003213	0.093035061459137	21.0559115434384	2.01862780559466e-98	4.5970750649983e-96
ENSMUSG00000074771	319196	Ankef1	ankyrin repeat and EF-hand domain containing 1	2275.87169459015	-2.29170777858889	0.108964360196061	-21.0215773039953	4.16364930413e-98	9.38902918081314e-96
ENSMUSG00000050335	16854	Lgals3	lectin, galactose binding, soluble 3	14918.4713477339	1.75067936987852	0.083332789290002	21.0062387252305	5.75139288037983e-98	1.28434745283123e-95
ENSMUSG00000102918	93706	Pcdhgc3	protocadherin gamma subfamily C, 3	11849.5650725218	-1.19480140934074	0.0571067840571469	-20.9227141863033	3.32633593731774e-97	7.35663970136974e-95
ENSMUSG00000057706	108797	Mex3b	mex3 RNA binding family member B	412.814730874179	2.2593331308016	0.108249642490024	20.764353052281	9.09436487701637e-96	1.99218558605956e-93
ENSMUSG00000063415	232174	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	568.603626422617	2.4906336672582	0.119758476405211	20.7192422924995	2.32312442555924e-95	5.04096084078189e-93
ENSMUSG00000028542	14664	Slc6a9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	953.057936921546	1.7768842797982	0.085864809820604	20.6688882976579	6.60194232499402e-95	1.41917079829147e-92
ENSMUSG00000040511	52118	Pvr	poliovirus receptor	3694.35641879831	1.94880242144044	0.0943442959434795	20.6484668496743	1.00767213273756e-94	2.14606173380523e-92
ENSMUSG00000045658	98496	Pid1	phosphotyrosine interaction domain containing 1	1584.8939363157	-1.26276943383434	0.0612244491079281	-20.6207249453781	1.78858361611909e-94	3.77423961049129e-92
ENSMUSG00000020044	21859	Timp3	tissue inhibitor of metalloproteinase 3	2182.92512834384	2.66655320416014	0.129298534852675	20.6062252926638	2.41334172566761e-94	5.04629754837098e-92
ENSMUSG00000039208	210029	Metrnl	meteorin, glial cell differentiation regulator-like	1096.53639268563	1.77014280913385	0.0858814815175991	20.5921614825232	3.2264907624072e-94	6.68581207442594e-92
ENSMUSG00000021070	12062	Bdkrb2	bradykinin receptor, beta 2	230.871452995968	3.40719226823378	0.161812081147402	20.5781099436444	4.31167884670593e-94	8.8547254600967e-92
ENSMUSG00000025950	15926	Idh1	isocitrate dehydrogenase 1 (NADP+), soluble	23392.1830623258	-1.36412881687431	0.0666284631722784	-20.4740705116398	3.66676536419394e-93	7.46365222494024e-91
ENSMUSG00000031026	330627	Trim66	tripartite motif-containing 66	430.593359581909	2.67977354821671	0.130314950294631	20.433511211812	8.42223255267158e-93	1.69929623635087e-90
ENSMUSG00000017969	19223	Ptgis	prostaglandin I2 (prostacyclin) synthase	1179.89715124591	1.65600528106221	0.0810481038830666	20.4176698995632	1.16489376578398e-92	2.32988882667803e-90
ENSMUSG00000052974	13107	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2	970.266101819748	-1.75754484975767	0.0861802624010763	-20.374885795508	2.79366414110446e-92	5.53940249220205e-90
ENSMUSG00000010755	27267	Cars	cysteinyl-tRNA synthetase	2205.67151281085	1.35309613867563	0.066406777753318	20.3694311629788	3.12284098341256e-92	6.13918508200618e-90
ENSMUSG00000031400	14381	G6pdx	glucose-6-phosphate dehydrogenase X-linked	11682.5252870202	-1.0666472299997	0.0523764525079578	-20.3643255139123	3.46592233047003e-92	6.75590504433401e-90
ENSMUSG00000052040	50794	Klf13	Kruppel-like factor 13	5171.53256866674	-1.69997158815144	0.0837992067974431	-20.283689086327	1.79175860942168e-91	3.46321342649647e-89
ENSMUSG00000035783	11475	Acta2	actin, alpha 2, smooth muscle, aorta	5517.76812076652	2.62406708932261	0.129407287752102	20.2733573806446	2.21049478776376e-91	4.23696588444619e-89
ENSMUSG00000068747	20661	Sort1	sortilin 1	10160.9865455763	-1.25291778764389	0.0620823533177327	-20.1814686794508	1.42450280489655e-90	2.70785033185336e-88
ENSMUSG00000060477	108960	Irak2	interleukin-1 receptor-associated kinase 2	907.246549415432	1.44043550581017	0.0714905115623472	20.1293004432554	4.08723794070393e-90	7.70578359624025e-88
ENSMUSG00000028347	230157	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	1748.45817833844	1.48019565940027	0.0737455329229708	20.062917145499	1.55677665486021e-89	2.91117234458859e-87
ENSMUSG00000045973	230125	Slc25a51	solute carrier family 25, member 51	5062.80165544854	1.08828379407416	0.0544694035804694	19.9770337180589	8.72567904715725e-89	1.61854309486826e-86
ENSMUSG00000049241	243270	Hcar1	hydrocarboxylic acid receptor 1	402.153337214106	-2.58836641013818	0.127825661462187	-19.930874896105	2.19687965591314e-88	4.04243431725266e-86
ENSMUSG00000058207	20714	Serpina3k	serine (or cysteine) peptidase inhibitor, clade A, member 3K	311.612541052787	-2.71857000387641	0.135441177406755	-19.8785326142152	6.24332045846362e-88	1.13072924303245e-85
ENSMUSG00000020889	217166	Nr1d1	nuclear receptor subfamily 1, group D, member 1	3462.55131607814	1.74860322649983	0.0884211992592632	19.7726099164778	5.1254635126134e-87	9.21021767606413e-85
ENSMUSG00000033576	71939	Apol6	apolipoprotein L 6	4833.36749764712	-2.05805107905289	0.104102008872706	-19.7693956223114	5.46264189394301e-87	9.74001753508396e-85
ENSMUSG00000066363	238393	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	435.0321861252	-3.1626508416746	0.158684738388394	-19.7420921060448	9.38121111748255e-87	1.65982489933243e-84
ENSMUSG00000023885	21826	Thbs2	thrombospondin 2	10568.9004779524	1.33919948490105	0.067911971753473	19.7183343851075	1.50090265882915e-86	2.63528717982666e-84
ENSMUSG00000058454	13360	Dhcr7	7-dehydrocholesterol reductase	965.047264775209	-1.89934251169322	0.0962559152801106	-19.7085433076826	1.82134757353055e-86	3.17369814687698e-84
ENSMUSG00000032715	228775	Trib3	tribbles pseudokinase 3	2349.30256056484	2.18159577353774	0.11067233682396	19.7010169156457	2.11332506508285e-86	3.65478118962185e-84
ENSMUSG00000022853	74147	Ehhadh	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	1429.01201583929	1.26472404650442	0.0641956700545745	19.6901191278224	2.62072548927936e-86	4.49845574469512e-84
ENSMUSG00000021978	54616	Extl3	exostosin-like glycosyltransferase 3	6832.73410369014	-1.03225504445109	0.0525870043427798	-19.6296193132111	8.6359284982589e-86	1.47137030658113e-83
ENSMUSG00000026489	67426	Coq8a	coenzyme Q8A	3505.51434971106	-1.95726168644932	0.0997393444744937	-19.6231735520893	9.80375068834413e-86	1.6580593351662e-83
ENSMUSG00000018143	17135	Mafk	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)	1972.72353853936	1.42598949707683	0.0728275859748014	19.5738825405584	2.58238482815673e-85	4.33557908265933e-83
ENSMUSG00000040663	56708	Clcf1	cardiotrophin-like cytokine factor 1	585.061953981596	2.10046451026861	0.107307400633561	19.5211302383114	7.26140995422154e-85	1.21028761128297e-82
ENSMUSG00000024222	14229	Fkbp5	FK506 binding protein 5	7147.21840954229	-1.86561697540176	0.095541857811357	-19.5192697396791	7.53068601231937e-85	1.24613891344862e-82
ENSMUSG00000021250	14281	Fos	FBJ osteosarcoma oncogene	427.087968755222	2.05253181912088	0.105373642881804	19.407069052379	6.72557063833224e-84	1.10496321608771e-81
ENSMUSG00000017692	246104	Rhbdl3	rhomboid like 3	748.556213990417	-2.18365038950465	0.112816359937756	-19.3171184188774	3.85582709622888e-83	6.28992049931634e-81
ENSMUSG00000054013	104885	Tmem179	transmembrane protein 179	713.474462077923	-2.01070710256211	0.104001745754829	-19.2967339846847	5.72130268347054e-83	9.26730162130323e-81
ENSMUSG00000090877	15511	Hspa1b	heat shock protein 1B	1378.23492810837	1.66141256016548	0.086098600987556	19.2833852806512	7.40667889796195e-83	1.19133581351065e-80
ENSMUSG00000031489	11556	Adrb3	adrenergic receptor, beta 3	13263.4161572561	-2.65002213026341	0.137671305304389	-19.2743376575313	8.82224903756737e-83	1.40917048689644e-80
ENSMUSG00000039349	226777	C130074G19Rik	RIKEN cDNA C130074G19 gene	4908.78702592994	-1.68760208626223	0.0877949862036669	-19.2201142442055	2.51216322825605e-82	3.98498389055983e-80
ENSMUSG00000024713	18552	Pcsk5	proprotein convertase subtilisin/kexin type 5	887.82653591867	1.49852043039431	0.07790336497975	19.2165342260281	2.6915882911163e-82	4.2403576906826e-80
ENSMUSG00000024978	14732	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial	10594.9199631927	-2.17189964533274	0.113119323089042	-19.1998136250002	3.71422303239769e-82	5.81162203865165e-80
ENSMUSG00000037613	79201	Tnfrsf23	tumor necrosis factor receptor superfamily, member 23	912.093174517225	1.81714599100889	0.0946599172872495	19.1724188357112	6.29143581756929e-82	9.77765643512914e-80
ENSMUSG00000025810	18186	Nrp1	neuropilin 1	2301.86367083135	-1.35024788577166	0.070436177987082	-19.1661331173222	7.09938478321077e-82	1.09592583489014e-79
ENSMUSG00000078234	242721	Klhdc7a	kelch domain containing 7A	610.78224514434	-1.93839279458443	0.101207559207561	-19.1020225352648	2.42893391988188e-81	3.72452727274687e-79
ENSMUSG00000059602	27204	Syn3	synapsin III	931.553210720638	2.61809650779979	0.136947917525891	19.0723193516043	4.28855543207338e-81	6.53252076113377e-79
ENSMUSG00000053199	244867	Arhgap20	Rho GTPase activating protein 20	506.532216642119	2.8459099942538	0.148383844773744	19.0709369069176	4.40344642115699e-81	6.66339941664684e-79
ENSMUSG00000028551	12580	Cdkn2c	cyclin dependent kinase inhibitor 2C	1928.54893767391	-1.67358367594413	0.0877169706162904	-19.0705344828603	4.43746391025357e-81	6.67098741174787e-79
ENSMUSG00000015766	13860	Eps8	epidermal growth factor receptor pathway substrate 8	426.686288466909	2.04105965217458	0.107116881085729	18.9850397862446	2.26764418820418e-80	3.38688856966782e-78
ENSMUSG00000026819	227731	Slc25a25	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25	1357.95456687004	1.42482971720002	0.075006677054095	18.9805954373453	2.4678333949539e-80	3.66210554305385e-78
