ID	Description	GeneRatio	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	Ndufa5	68202	-0.598728832766811
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	COX3	17710	-0.626569640940178
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	ND4	17719	-0.635737253450456
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	COX1	17708	-0.666021637054026
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	CYTB	17711	-0.67518576476105
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	ND1	17716	-0.677598128197945
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	Cycs	13063	-0.703601045612769
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	ND5	17721	-0.717479694736831
GO:0045333	cellular respiration	0.0512820512820513	9.4898753450303e-07	0.000448633856936307	Dnajc15	66148	-0.72854338331913
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	Nupr1	56312	-0.593753638961873
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	COX3	17710	-0.626569640940178
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	ND4	17719	-0.635737253450456
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	COX1	17708	-0.666021637054026
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	CYTB	17711	-0.67518576476105
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	Cycs	13063	-0.703601045612769
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	ND5	17721	-0.717479694736831
GO:0006119	oxidative phosphorylation	0.041025641025641	3.29124999938797e-06	0.00124475074976853	Dnajc15	66148	-0.72854338331913
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	COX3	17710	-0.626569640940178
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	ND4	17719	-0.635737253450456
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	COX1	17708	-0.666021637054026
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	CYTB	17711	-0.67518576476105
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	Cycs	13063	-0.703601045612769
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.0307692307692308	8.84888026157169e-06	0.00278887209577201	Dnajc15	66148	-0.72854338331913
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Kcnn2	140492	-0.603025453757827
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Aldoa	11674	-0.617710745236676
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Nos1	18125	-0.684907547794127
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Myl1	17901	-0.730777756343603
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Slc8a1	20541	-0.831193510053332
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Tpm1	22003	-0.863503895986953
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Tnnc2	21925	-0.937642084343837
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Tnnt3	21957	-1.08139974274897
GO:0006941	striated muscle contraction	0.0461538461538462	1.17856269314533e-05	0.0031838029324826	Tnni2	21953	-1.12847795695274
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Slc4a8	59033	-0.591125456507229
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Atp1b2	11932	-0.677414422341691
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Nos1	18125	-0.684907547794127
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Glrx	93692	-0.724196561871987
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Hecw2	329152	-0.80915073385116
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Slc8a1	20541	-0.831193510053332
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Neto2	74513	-0.98435867181664
GO:0035725	sodium ion transmembrane transport	0.041025641025641	3.07030630861912e-05	0.00725743653699844	Scn2a	110876	-1.26039066451835
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	Ogdhl	239017	-0.591673179601376
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	COX3	17710	-0.626569640940178
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	ND4	17719	-0.635737253450456
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	COX1	17708	-0.666021637054026
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	ND1	17716	-0.677598128197945
GO:0009060	aerobic respiration	0.0307692307692308	4.22024339258599e-05	0.00886720028375568	Cycs	13063	-0.703601045612769
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	0.0153846153846154	0.000119286738327066	0.0187976018480402	COX3	17710	-0.626569640940178
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	0.0153846153846154	0.000119286738327066	0.0187976018480402	COX1	17708	-0.666021637054026
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	0.0153846153846154	0.000119286738327066	0.0187976018480402	Cycs	13063	-0.703601045612769
GO:0019646	aerobic electron transport chain	0.0153846153846154	0.000119286738327066	0.0187976018480402	COX3	17710	-0.626569640940178
GO:0019646	aerobic electron transport chain	0.0153846153846154	0.000119286738327066	0.0187976018480402	COX1	17708	-0.666021637054026
GO:0019646	aerobic electron transport chain	0.0153846153846154	0.000119286738327066	0.0187976018480402	Cycs	13063	-0.703601045612769
GO:0042989	sequestering of actin monomers	0.0153846153846154	0.000119286738327066	0.0187976018480402	Tmsb15b1	666244	-0.745613763330361
GO:0042989	sequestering of actin monomers	0.0153846153846154	0.000119286738327066	0.0187976018480402	Tmsb15l	399591	-0.978656203765779
GO:0042989	sequestering of actin monomers	0.0153846153846154	0.000119286738327066	0.0187976018480402	Tmsb15b2	100034363	-0.994442363229504
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Atp1b2	11932	-0.677414422341691
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Nos1	18125	-0.684907547794127
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Glrx	93692	-0.724196561871987
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Hecw2	329152	-0.80915073385116
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Slc8a1	20541	-0.831193510053332
GO:0002028	regulation of sodium ion transport	0.0307692307692308	0.000138823636612709	0.0201934997565103	Neto2	74513	-0.98435867181664
GO:1902305	regulation of sodium ion transmembrane transport	0.0256410256410256	0.000212107449505325	0.0286496562153264	Atp1b2	11932	-0.677414422341691
GO:1902305	regulation of sodium ion transmembrane transport	0.0256410256410256	0.000212107449505325	0.0286496562153264	Nos1	18125	-0.684907547794127
GO:1902305	regulation of sodium ion transmembrane transport	0.0256410256410256	0.000212107449505325	0.0286496562153264	Glrx	93692	-0.724196561871987
GO:1902305	regulation of sodium ion transmembrane transport	0.0256410256410256	0.000212107449505325	0.0286496562153264	Hecw2	329152	-0.80915073385116
GO:1902305	regulation of sodium ion transmembrane transport	0.0256410256410256	0.000212107449505325	0.0286496562153264	Neto2	74513	-0.98435867181664
GO:0033194	response to hydroperoxide	0.0153846153846154	0.000357522422474809	0.0450716600599909	ND1	17716	-0.677598128197945
GO:0033194	response to hydroperoxide	0.0153846153846154	0.000357522422474809	0.0450716600599909	Jak2	16452	-0.713721692997584
GO:0033194	response to hydroperoxide	0.0153846153846154	0.000357522422474809	0.0450716600599909	Mgst1	56615	-0.875008985948469
