ID	Description	GeneRatio	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Scx	20289	0.83708569446257
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Col1a1	12842	0.801825397685827
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Col1a2	12843	0.782892840385279
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Col3a1	12825	0.753567705020802
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Adamts14	237360	0.751553307857423
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Lox	16948	0.732471393386944
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Loxl2	94352	0.699121811051005
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Loxl1	16949	0.637429937103179
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Col11a1	12814	0.623555289996717
GO:0030199	collagen fibril organization	0.0213815789473684	1.90183376906202e-09	3.50222688572771e-06	Col5a1	12831	0.60290438991613
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Myl6b	216459	1.88750162558657
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Actc1	11464	1.23775360273695
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Myh7	140781	0.832840655722877
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Myh6	17888	0.621628057568325
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Dbn1	56320	0.621267265864096
GO:0033275	actin-myosin filament sliding	0.00986842105263158	2.45571849492879e-07	0.000188011610994813	Tpm1	22003	-0.863503895986953
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh3	17883	2.89939644685598
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Comp	12845	1.41999679302459
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Chrnb1	11443	0.93596637201228
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnni1	21952	0.896321193535328
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh14	71960	0.893993931054948
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh7	140781	0.832840655722877
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Cacna1a	12286	0.645625025869444
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Chrng	11449	0.623647202809095
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnnc2	21925	-0.937642084343837
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnnt3	21957	-1.08139974274897
GO:0050879	multicellular organismal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnni2	21953	-1.12847795695274
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh3	17883	2.89939644685598
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Comp	12845	1.41999679302459
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Chrnb1	11443	0.93596637201228
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnni1	21952	0.896321193535328
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh14	71960	0.893993931054948
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Myh7	140781	0.832840655722877
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Cacna1a	12286	0.645625025869444
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Chrng	11449	0.623647202809095
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnnc2	21925	-0.937642084343837
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnnt3	21957	-1.08139974274897
GO:0050881	musculoskeletal movement	0.0180921052631579	2.55242480307918e-07	0.000188011610994813	Tnni2	21953	-1.12847795695274
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Myh3	17883	2.89939644685598
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Chrnb1	11443	0.93596637201228
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Tnni1	21952	0.896321193535328
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Myh14	71960	0.893993931054948
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Myh7	140781	0.832840655722877
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Chrng	11449	0.623647202809095
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Tnnc2	21925	-0.937642084343837
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Tnnt3	21957	-1.08139974274897
GO:0003009	skeletal muscle contraction	0.0148026315789474	8.61840023950629e-07	0.000529026134701695	Tnni2	21953	-1.12847795695274
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myl6b	216459	1.88750162558657
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Pkp2	67451	1.45907938310341
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Actc1	11464	1.23775360273695
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Dsc2	13506	1.04891342268734
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myh14	71960	0.893993931054948
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Pdpn	14726	0.8568178353321
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myh7	140781	0.832840655722877
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Kcnh2	16511	0.782816045829928
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myh6	17888	0.621628057568325
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Dbn1	56320	0.621267265864096
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Scn3b	235281	0.599214893553136
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Kcnn2	140492	-0.603025453757827
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myo5c	208943	-0.633885241393108
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Nos1	18125	-0.684907547794127
GO:0030048	actin filament-based movement	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Tpm1	22003	-0.863503895986953
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Pkp2	67451	1.45907938310341
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Actc1	11464	1.23775360273695
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Dsc2	13506	1.04891342268734
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Tnni1	21952	0.896321193535328
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myh7	140781	0.832840655722877
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Kcnh2	16511	0.782816045829928
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Ccn2	14219	0.731725625989032
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myh6	17888	0.621628057568325
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Pde5a	242202	0.61646626897963
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Scn3b	235281	0.599214893553136
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Kcnn2	140492	-0.603025453757827
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Myl1	17901	-0.730777756343603
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Slc8a1	20541	-0.831193510053332
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Tpm1	22003	-0.863503895986953
GO:0060048	cardiac muscle contraction	0.0246710526315789	1.39631762215693e-06	0.000571770909326081	Tnni2	21953	-1.12847795695274
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Myl6b	216459	1.88750162558657
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Pkp2	67451	1.45907938310341
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Actc1	11464	1.23775360273695
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Dsc2	13506	1.04891342268734
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Pdpn	14726	0.8568178353321
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Myh7	140781	0.832840655722877
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Kcnh2	16511	0.782816045829928
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Myh6	17888	0.621628057568325
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Dbn1	56320	0.621267265864096
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Scn3b	235281	0.599214893553136
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Kcnn2	140492	-0.603025453757827
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Nos1	18125	-0.684907547794127
GO:0070252	actin-mediated cell contraction	0.0213815789473684	1.39721373443788e-06	0.000571770909326081	Tpm1	22003	-0.863503895986953
GO:0030049	muscle filament sliding	0.00822368421052632	2.65986849640336e-06	0.000979629567225359	Myl6b	216459	1.88750162558657
GO:0030049	muscle filament sliding	0.00822368421052632	2.65986849640336e-06	0.000979629567225359	Myh7	140781	0.832840655722877
GO:0030049	muscle filament sliding	0.00822368421052632	2.65986849640336e-06	0.000979629567225359	Myh6	17888	0.621628057568325
GO:0030049	muscle filament sliding	0.00822368421052632	2.65986849640336e-06	0.000979629567225359	Dbn1	56320	0.621267265864096
GO:0030049	muscle filament sliding	0.00822368421052632	2.65986849640336e-06	0.000979629567225359	Tpm1	22003	-0.863503895986953
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Ndrg4	234593	2.04452156579777
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Src	20779	0.94507208287875
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Adipoq	11450	0.896273572025
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Cspg4	121021	0.765596684984709
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Lox	16948	0.732471393386944
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Csrnp1	215418	0.643831441989821
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Bcar1	12927	0.587085699645922
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Pdgfd	71785	-0.586451372489301
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Jak2	16452	-0.713721692997584
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.0164473684210526	5.6762827531321e-06	0.00190052267088959	Glrx	93692	-0.724196561871987
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	Abcc8	20927	1.25999498338219
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	Map4k4	26921	0.736917222088464
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	C1qa	12259	0.712239083451308
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	C1qc	12262	0.637357593346497
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	C1qb	12260	0.614797354309306
GO:0150146	cell junction disassembly	0.00986842105263158	8.62140882625684e-06	0.00264605405892533	Epha4	13838	-0.661569335748876
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Sox9	20682	1.17133366381944
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Fkbp10	14230	0.885517320140619
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Col1a2	12843	0.782892840385279
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Lox	16948	0.732471393386944
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Ltbp3	16998	0.68866903216378
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Antxr1	69538	0.678559372304622
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Clasp1	76707	0.663893526194469
GO:0085029	extracellular matrix assembly	0.0131578947368421	1.0887138647544e-05	0.00275382639687024	Mfap4	76293	0.613678210996033
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Rbp4	19662	2.02864881206911
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc22a2	20518	1.86759954445175
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Thbs1	21825	1.09017101514968
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc7a1	11987	0.820976591479128
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc22a4	30805	0.815737293181756
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc25a1	13358	0.73054510340504
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc38a1	105727	0.725881744908206
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc7a10	53896	0.712226567194141
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Folr2	14276	0.693198638846637
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc25a10	27376	0.606243846648726
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Abcb1a	18671	-0.592853859326383
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc7a8	50934	-0.707855869299114
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc7a2	11988	-0.765513852320965
GO:1905039	carboxylic acid transmembrane transport	0.0230263157894737	1.09807596462719e-05	0.00275382639687024	Slc16a3	80879	-1.40452835318143
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Pkp2	67451	1.45907938310341
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Actc1	11464	1.23775360273695
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Ankrd1	107765	0.997975131034628
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Tnni1	21952	0.896321193535328
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Myh7	140781	0.832840655722877
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Col3a1	12825	0.753567705020802
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Pitx2	18741	0.625885994792278
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Col11a1	12814	0.623555289996717
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Myh6	17888	0.621628057568325
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Pou4f1	18996	-0.803719448874477
GO:0060415	muscle tissue morphogenesis	0.0180921052631579	1.12983046740525e-05	0.00275382639687024	Tpm1	22003	-0.863503895986953
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Rbp4	19662	2.02864881206911
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc22a2	20518	1.86759954445175
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Thbs1	21825	1.09017101514968
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc7a1	11987	0.820976591479128
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc22a4	30805	0.815737293181756
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc25a1	13358	0.73054510340504
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc38a1	105727	0.725881744908206
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc7a10	53896	0.712226567194141
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Folr2	14276	0.693198638846637
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc25a10	27376	0.606243846648726
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Abcb1a	18671	-0.592853859326383
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc7a8	50934	-0.707855869299114
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc7a2	11988	-0.765513852320965
GO:1903825	organic acid transmembrane transport	0.0230263157894737	1.19634054710627e-05	0.00275382639687024	Slc16a3	80879	-1.40452835318143
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Pkp2	67451	1.45907938310341
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Actc1	11464	1.23775360273695
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Ankrd1	107765	0.997975131034628
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Tnni1	21952	0.896321193535328
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Myh7	140781	0.832840655722877
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Pitx2	18741	0.625885994792278
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Col11a1	12814	0.623555289996717
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Myh6	17888	0.621628057568325
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Pou4f1	18996	-0.803719448874477
GO:0055008	cardiac muscle tissue morphogenesis	0.0164473684210526	1.29249810789894e-05	0.00280015913611282	Tpm1	22003	-0.863503895986953
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Pkp2	67451	1.45907938310341
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Actc1	11464	1.23775360273695
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Ankrd1	107765	0.997975131034628
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Tnni1	21952	0.896321193535328
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Myh7	140781	0.832840655722877
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Col3a1	12825	0.753567705020802
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Pitx2	18741	0.625885994792278
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Col11a1	12814	0.623555289996717
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Myh6	17888	0.621628057568325
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Pou4f1	18996	-0.803719448874477
GO:0048644	muscle organ morphogenesis	0.0180921052631579	2.71049921502171e-05	0.00554598256051387	Tpm1	22003	-0.863503895986953
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Thbs1	21825	1.09017101514968
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Src	20779	0.94507208287875
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Bcl6	12053	0.872937763500951
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Col1a1	12842	0.801825397685827
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Myoc	17926	0.603450306677757
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Bcar1	12927	0.587085699645922
GO:0010812	negative regulation of cell-substrate adhesion	0.0148026315789474	3.06943429486842e-05	0.00594985605684231	Gcnt2	14538	-0.627716693751874
